"","MATRICULA","Category","CIERVO","GAMO","CORZO","MUFLON","CABRA","JABALI","ARRUI","CERRAMIENT","ten_cier","ten_gamo","ten_corz","ten_mufl","ten_cabr","ten_jaba","ten_arru","CIERVO_d","GAMO_d","CORZO_d","MUFLON_d","CABRA_d","JABALI_d","ARRUI_d","ag_cluster","a47_k4","Clasificac","area_nueva","area","Hg","minId","maxId","Axis1","Axis2","Axis3","cover","areaS"
"2762","GU-10344","GU-10344","4","0","8","0","0",8,"0",0,"0.797724035217466","0","0.703108161376396","0","0","0.71302206157958","0","0.302831942831131","0","0.605663885662263","0","0","0.605663885662263","0","7","3","Grupo 4",13208645.69,13,4552,14653,14658,1.46419170628668,-1.44063524601824,-0.743351967604093,-0.203958958387375,-0.144191418877487
"2763","GU-10346","GU-10346","0","0","12","0","0",15,"0",0,"0","0","0.850663145614663","0","0","0.762659121869143","0","0","0","0.897594453372521","0","0","1.12199306671565","0","6","3","Grupo 3",13369066.47,13,4553,14659,14660,0.699725431803896,-0.91572177275189,-1.19262328525963,-0.084099352359772,-0.144191418877487
"2764","GU-10348","GU-10348","4","0","12","0","0",10,"0",0,"0.797724035217466","0","0.893777407266493","0","0","0.83847831396791","0","0.166771506810053","0","0.50031452043016","0","0","0.416928767025133","0","7","3","Grupo 4",23984912.94,24,4554,14661,14667,1.61506199801575,-1.60277505984126,-0.78718020163058,-0.122975740049567,0.339254941466689
"2765","GU-10349","GU-10349","0","0","22","0","0",51,"0",0,"0","0","0.95405567039991","0","0","0.436444199290872","0","0","0","0.974919312187955","0","0","2.26004022370844","0","6","3","Grupo 3",22565969.95,23,4555,14668,14673,0.882782313789747,-1.02201901154121,-1.34769797649243,-0.200299930137893,0.295305272344491
"2766","GU-10351","GU-10351","9","0","9","0","0",30,"0",0,"0.821994936526786","0","0.895622151039798","0","0","0.764016623571332","0","0.399174452235408","0","0.399174452235408","0","0","1.33058150745136","0","7","3","Grupo 4",22546533.1,23,4556,14674,14678,1.58596923830865,-1.58466049423787,-0.702400830126448,-1.08166671991348,0.295305272344491
"2767","GU-10352","GU-10352","18","4","18","0","2",15,"0",0,"0.92822008736187","0.101194537294586","0.83565563859783","0","0.696310623822791","0.422877928376747","0","0.361818226827273","0.0804040504060606","0.361818226827273","0","0.0402020252030303","0.301515189022727","0","5","3","Grupo 7",49748737.68,50,4557,14679,14688,3.88710056083269,-0.913427778212756,2.53095604891062,1.01701504737139,1.48194633864383
"2768","GU-10353","GU-10353","2","0","15","0","0",14,"0",0,"-0.0778498944161523","0","0.476830603298933","0","0","0.0146599832377847","0","0.21718883164123","0","1.62891623730922","0","0","1.52032182148861","0","1","3","Grupo 1",9208576.697,9,4558,14689,14690,0.675424675401776,-0.630593783793717,-1.6089014341167,-0.35909865424037,-0.319990095366278
"2769","GU-10354","GU-10354","160","9","21","0","0",30,"0",0,"0.30647228367765","0.49077226803808","0.383212002073752","0","0","-0.421580814327426","0","1.67370150642335","0.0941457097363133","0.219673322718064","0","0","0.313819032454378","0","1","3","Grupo 1",95596496.55,96,4559,14691,14715,1.23758693356842,-0.706345704183222,0.110851491942459,0.738838514946401,3.50363111826493
"2770","GU-10355","GU-10355","18","0","21","0","0",23,"0",0,"0.460977222864644","0","-0.374770937005607","0","0","0.375749288279613","0","0.733053083338557","0","0.855228597228317","0","0","0.93667893982149","0","2","3","Grupo 5",24554838.54,25,4560,14716,14722,-0.139233139369175,-0.178595351010811,-0.180118556919916,0.736623914114067,0.383204610588887
"2771","GU-10357","GU-10357","0","0","4","0","0",10,"0",0,"0","0","0.820905201785487","0","0","0.833832437617312","0","0","0","0.333344945404506","0","0","0.833362363511266","0","6","2","Grupo 3",11999582.05,12,4561,14723,14725,0.249096022080179,-0.781636327350758,-0.633857272350828,-1.43833156426748,-0.188141087999684
"2772","GU-10358","GU-10358","4","0","7","0","0",6,"0",0,"-0.0895622151039798","0","0.722379746539485","0","0","0.0194624736040381","0","0.221727559984549","0","0.38802322997296","0","0","0.332591339976823","0","6","3","Grupo 3",18040157.14,18,4562,14726,14730,0.047540713448472,-0.599700873332519,-0.627162878451068,0.515601821243763,0.075556926733502
"2773","GU-10359","GU-10359","0","0","7","18","0",0,"0",0,"0","0","0.546230993599135","0.0580258853185659","0","0","0","0","0","0.430209227550101","1.10625229941455","0","0","0","1","3","Grupo 1",16271152.53,16,4563,14731,14734,0.240471325641024,-0.159829075065996,-0.520547126186788,-0.750508069992065,-0.012342411510893
"2774","GU-10360","GU-10360","7","0","12","0","0",13,"0",0,"0.652598481179838","0","0.640624368272795","0","0","0.579031780961036","0","0.124261901744682","0","0.213020402990884","0","0","0.230772103240124","0","7","3","Grupo 4",56332632.12,56,4564,14735,14748,0.884499458558993,-1.19315871436254,-0.32533286277976,-1.01428734298263,1.74564435337702
"2775","GU-10361","GU-10361","0","0","8","0","0",49,"0",0,"0","0","0.442101518532562","0","0","0.633738024253587","0","0","0","0.113551630425841","0","0","0.695503736358275","0","6","2","Grupo 3",70452532.94,70,4565,14749,14766,-0.374950709452146,-0.404316549842172,-0.125944054154731,-0.434482689119048,2.36093972108779
"2776","GU-10362","GU-10362","0","0","2","0","0",24,"0",0,"0","0","0.0154432097043282","0","0","-0.753030194540609","0","0","0","0.449204090601764","0","0","5.39044908722117","0","1","3","Grupo 1",4452319.323,4,4566,14767,14767,-0.649627760184806,-0.090691536390163,-0.10709825805474,1.85524419266025,-0.539738440977266
"2777","GU-10363","GU-10363","1","0","20","0","0",48,"0",0,"-0.0946094540760746","0","0.821715735524758","0","0","-0.84096836061707","0","0.0311024096576953","0","0.622048193153906","0","0","1.49291566356938","0","6","3","Grupo 3",32151849.27,32,4567,14768,14774,0.326894371720823,-0.746493654439148,-0.918390975813486,1.45141516413007,0.690852294444271
"2778","GU-10364","GU-10364","2","0","12","0","0",5,"0",0,"0.901128945962102","0","0.921680502937406","0","0","-0.217597069944622","0","0.132823836504069","0","0.796943019024413","0","0","0.332059591260172","0","7","3","Grupo 4",15057538.12,15,4568,14775,14777,2.0146636911228,-1.78355833059253,-1.07965542769248,0.709189107020696,-0.056292080633091
"2779","GU-10366","GU-10366","18","0","4","0","0",0,"0",0,"-0.411815994391283","0","0.780720058358827","0","0","0","0","0.989151191953124","0","0.219811375989583","0","0","0","0","1","3","Grupo 1",18197420.52,18,4570,14778,14782,-0.442421903462851,-0.243885176876141,-0.581660334509672,-0.68650982901454,0.075556926733502
"2780","GU-10369","GU-10369","0","0","8","0","0",0,"0",0,"0","0","-0.979795897113271","0","0","0","0","0","0","0.954950193011937","0","0","0","0","1","3","Grupo 1",8377400.024,8,4571,14783,14784,-1.49388228570765,0.693813825772844,0.199821632982597,1.13227760791779,-0.363939764488475
"2781","GU-10370","GU-10370","0","0","16","0","0",6,"0",0,"0","0","0.920697287433823","0","0","0.0708485734291359","0","0","0","1.3632412711425","0","0","0.511215476678436","0","6","3","Grupo 3",11736733.67,12,4572,14785,14786,1.1271520798435,-1.06663557920698,-1.68969082666968,-0.005429834127426,-0.188141087999684
"2782","GU-10371","GU-10371","0","0","21","0","0",5,"0",0,"0","0","0.886979527579634","0","0","0.516661449554645","0","0","0","1.0680718808958","0","0","0.254302828784715","0","6","3","Grupo 3",19661597.95,20,4573,14787,14790,0.869250083718499,-0.980424244883995,-1.38304297080761,-0.20328425988555,0.163456264977898
"2783","GU-10372","GU-10372","0","0","10","0","0",15,"3",0,"0","0","0.233873832860732","0","0","0.61970832158394","-0.174077655955698","0","0","0.641572782519866","0","0","0.962359173779799","0.19247183475596","3","3","Grupo 2",15586696.22,16,4574,14791,14795,0.009654324295398,0.587182510830689,-5.09528853450786,0.831938654184341,-0.012342411510893
"2784","GU-10373","GU-10373","0","0","12","0","0",2,"0",0,"0","0","0.073347704903892","0","0","0.522232967867094","0","0","0","1.01259060644925","0","0","0.168765101074875","0","3","3","Grupo 2",11850791.28,12,4575,14796,14799,-0.165253828304824,-0.249530062916269,-0.687293558690284,-0.377408780157566,-0.188141087999684
"2785","GU-10374","GU-10374","74","57","24","0","0",75,"0",0,"0.611509992841903","0.709017711979967","0.811152765780432","0","0","0.851670252256371","0","1.33111390595864","1.02531746810328","0.431712618148748","0","0","1.34910193171484","0","7","3","Grupo 4",55592537.86,56,4576,14800,14813,2.90763036769404,-1.35644676442865,-0.244623147886827,1.74076875618526,1.74564435337702
"2786","GU-10376","GU-10376","0","0","10","0","0",3,"0",0,"0","0","0.953435413621648","0","0","0.547722557505166","0","0","0","0.921229328212674","0","0","0.276368798463802","0","6","3","Grupo 3",10855060.43,11,4577,14814,14816,0.842604488820013,-1.01121803154638,-1.29627764260317,-0.324012490610282,-0.232090757121882
"2787","GU-10377","GU-10377","9","0","16","0","0",24,"0",0,"0","0","0.148790302832098","0","0","-0.67158789672708","0","0.314612639055688","0","0.559311358321224","0","0","0.838967037481836","0","1","3","Grupo 1",28606606.55,29,4578,14817,14823,-0.395132193842023,-0.198647489225477,-0.333014973756101,1.06925444943564,0.559003287077678
"2788","GU-10378","GU-10378","1","0","8","0","0",11,"0",0,"0.852802865422442","0","0.892268597838513","0","0","0.467733749883023","0","0.064542317556469","0","0.516338540451752","0","0","0.709965493121159","0","7","3","Grupo 4",15493710.69,15,4579,14824,14825,1.70078921662627,-1.66578974687132,-0.791052181345338,0.64004385471344,-0.056292080633091
"2789","GU-10379","GU-10379","0","0","12","0","0",20,"0",0,"0","0","0.948054175693691","0","0","0.860702651653356","0","0","0","0.9522323867466","0","0","1.587053977911","0","6","3","Grupo 3",12601965.54,13,4580,14826,14828,0.858794910979682,-1.01237397580087,-1.32143349706399,-0.077259709437688,-0.144191418877487
"2790","GU-10380","GU-10380","0","0","9","0","0",8,"0",0,"0","0","0.869709790695427","0","0","0.714293549544693","0","0","0","0.665109660224969","0","0","0.591208586866639","0","6","2","Grupo 3",13531603.27,14,4581,14829,14832,0.55229405306568,-0.888191604090494,-0.98714438244296,-1.41200470924377,-0.100241749755289
"2791","GU-10381","GU-10381","17","2","13","0","0",20,"0",0,"0.674932666073846","0.209945552432591","0.780023919068939","0","0","-0.337573796412896","0","0.476181583999586","0.0560213628234807","0.364138858352624","0","0","0.560213628234807","0","7","3","Grupo 4",35700666.62,36,4582,14833,14841,1.68514395902676,-1.41998009310013,-0.44581568526569,1.27612340450287,0.866650970933062
"2792","GU-10382","GU-10382","5","0","4","0","0",35,"0",0,"0.606744776294704","0","0.700649049745371","0","0","0.725187158147901","0","0.386927578102786","0","0.309542062482229","0","0","2.70849304671951","0","7","3","Grupo 4",12922314.65,13,4583,14842,14843,0.971658689791129,-1.1961402598576,-0.481844539202867,1.67658907175064,-0.144191418877487
"2793","GU-10383","GU-10383","0","0","13","0","0",25,"0",0,"0","0","0.893895342302716","0","0","-0.00682264125139288","0","0","0","0.360341358409337","0","0","0.692964150787186","0","6","2","Grupo 3",36076902.49,36,4584,14844,14852,0.358067348916174,-0.851408632207018,-0.717159640143834,0.490573636359639,0.866650970933062
"2794","GU-10384","GU-10384","8","0","6","0","0",34,"0",0,"0.438245916953199","0","0.448147236590311","0","0","-0.637041649884723","0","1.21189170003142","0","0.908918775023566","0","0","5.15053972513354","0","2","3","Grupo 5",6601249.97,7,4585,14853,14854,0.888978245178787,-0.848883282340781,-0.907992525737778,1.83891874551773,-0.407889433610673
"2795","GU-10386","GU-10386","0","0","10","0","0",25,"0",0,"0","0","0.848373180310638","0","0","0.00417799744099406","0","0","0","1.32926783536292","0","0","3.32316958840729","0","6","3","Grupo 3",7522938.338,8,4586,14855,14856,1.01387157737994,-0.996120674528774,-1.60029654196104,1.10429844260216,-0.363939764488475
"2796","GU-10388","GU-10388","0","0","62","0","0",39,"0",0,"0","0","-0.0190433703885816","0","0","0.806518896533014","0","0","0","1.31195621632727","0","0","0.825262781238121","0","3","3","Grupo 2",47257674.71,47,4587,14857,14869,-0.058299992859033,-0.224899732942258,-0.898241545675407,0.429917500282709,1.35009733127724
"2797","GU-10390","GU-10390","4","3","5","0","0",12,"0",0,"0.657535505639407","0","0.0684653196881458","0","0","0.59638842787957","0","0.711355671650054","0.53351675373754","0.889194589562567","0","0","2.13406701495016","0","2","3","Grupo 5",5623066.263,6,4588,14870,14871,0.75225715026286,-0.653054994996434,-0.553645559009239,2.05536115169525,-0.451839102732871
"2798","GU-10391","GU-10391","33","4","16","0","1",62,"0",0,"0.871393698214354","0.465242105199235","0.842075358320684","0","0.721750317577707","0.507947351574913","0","1.2310808401149","0.149221920013928","0.596887680055711","0","0.0373054800034819","2.31293976021588","0","5","3","Grupo 7",26805713.4,27,4589,14872,14876,4.90558502012214,-0.963391078753659,2.61536308906741,1.8483814239502,0.471103948833282
"2799","GU-10393","GU-10393","15","0","44","62","0",25,"0",0,"0.551473814997971","0","0.93037303840272","0.113592366849413","0","0.506270553086762","0","0.414230666328224","0","1.21507662122946","1.71215342082333","0","0.690384443880374","0","7","3","Grupo 4",36211708.17,36,4591,14877,14885,2.28359551160461,-0.910162382846794,-1.51231288080311,-0.981537143389384,0.866650970933062
"2800","GU-10394","GU-10394","6","2","7","0","0",2,"0",0,"0.913878776755786","0.789173059377383","0.913878776755786","0","0","0.216930457818656","0","0.300557383216339","0.100185794405446","0.350650280419062","0","0","0.100185794405446","0","7","3","Grupo 4",19962910.16,20,4592,14886,14890,3.47896481696945,-2.04238043273595,-0.095370694422393,0.492856767773628,0.163456264977898
"2801","GU-10395","GU-10395","0","0","10","0","0",0,"0",0,"0","0","-1","0","0","0","0","0","0","0.941090061248842","0","0","0","0","1","3","Grupo 1",10625975.52,11,4593,14891,14893,-1.52873592309791,0.714346852699781,0.228939245345912,0.626772478222847,-0.232090757121882
"2802","GU-10396","GU-10396","0","0","20","0","0",37,"0",0,"0","0","0.850069546505714","0","0","0.827756142106658","0","0","0","1.02180282663533","0","0","1.89033522927537","0","6","3","Grupo 3",19573247.78,20,4594,14894,14899,0.7901966466434,-0.93891332279603,-1.30997755804559,-0.220623300721248,0.163456264977898
"2803","GU-10398","GU-10398","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","Grupo 1",12667315.08,13,4596,14901,14903,-0.998304566085254,0.008753785052004,0.331221403774298,-0.099187036355337,-0.144191418877487
"2804","GU-10401","GU-10401","18","8","11","0","0",17,"0",0,"0.672133171606722","0.802625376225663","0.893895342302716","0","0","0.380434060393571","0","0.883295966135422","0.392575984949076","0.53979197930498","0","0","0.834223968016788","0","7","3","Grupo 4",20378220.56,20,4598,14904,14909,3.31898061212951,-1.72509949124256,-0.305977218678216,1.31549852589766,0.163456264977898
"2805","GU-10402","GU-10402","0","0","10","0","0",22,"0",0,"0","0","0.916112540623844","0","0","-0.370740055127347","0","0","0","0.495873323605704","0","0","1.09092131193255","0","6","3","Grupo 3",20166441.14,20,4599,14910,14913,0.484713635706373,-0.896956548853543,-0.863285788886246,0.75980357080698,0.163456264977898
"2806","GU-10403","GU-10403","1","0","12","0","0",25,"0",0,"-0.29012942659283","0","0.905756997325418","0","0","0.358561606482407","0","0.0695692742842125","0","0.83483129141055","0","0","1.73923185710531","0","6","3","Grupo 3",14374162.32,14,4600,14914,14916,0.305558719319445,-0.676043919701551,-1.20607578502767,0.156995435555776,-0.100241749755289
"2807","GU-10404","GU-10404","0","0","8","0","0",26,"0",0,"0","0","0.849661776055531","0","0","0.57027453446263","0","0","0","0.715389740140928","0","0","2.32501665545801","0","6","3","Grupo 3",11182715.51,11,4601,14917,14919,0.564724069172471,-0.880044059585519,-1.01899324688769,1.0018390417099,-0.232090757121882
"2808","GU-10405","GU-10405","325","12","22","0","0",55,"0",0,"0.899295255918134","0.847021266099061","0.900548356335173","0","0","0.882891355585686","0","12.5481982230008","0.463318088233877","0.849416495095442","0","0","2.1235412377386","0","7","3","Grupo 4",25900132.77,26,4602,14920,14926,4.38654919341395,-0.85405535919989,-1.14996445815761,0.742625002350126,0.427154279711084
"2809","GU-10406","GU-10406","105","1","15","0","0",34,"0",0,"0.170171945851043","0.29012942659283","0.0256045778249595","0","0","-0.356004530547635","0","2.94293635972098","0.028027965330676","0.42041947996014","0","0","0.952950821242984","0","1","3","Grupo 1",35678650.95,36,4603,14927,14934,0.340275443419386,-0.093784711136912,-0.01609839998016,0.631597314495593,0.866650970933062
"2810","GU-10407","GU-10407","6","0","8","0","0",9,"0",0,"0.892473040284106","0","0.958181831349987","0","0","0.77300035425359","0","0.349443990755487","0","0.465925321007316","0","0","0.524165986133231","0","7","3","Grupo 4",17170133.37,17,4604,14935,14937,1.81116712918348,-1.72319652498133,-0.806340908728305,0.718972007433573,0.031607257611305
"2811","GU-10408","GU-10408","14","0","15","0","0",11,"0",0,"0.715658518985241","0","0.485034859266503","0","0","0.511477859102725","0","0.770459064280757","0","0.825491854586526","0","0","0.605360693363452","0","7","3","Grupo 4",18170984.82,18,4605,14938,14942,1.25709933383458,-1.16704297887086,-0.810712944780608,0.260633525252342,0.075556926733502
"2812","GU-10409","GU-10409","0","0","10","0","0",9,"0",0,"0","0","0.897808780342789","0","0","0.662266178532522","0","0","0","0.848295074799899","0","0","0.763465567319909","0","6","3","Grupo 3",11788350.77,12,4606,14943,14945,0.721112451123117,-0.948045835188563,-1.18312351917337,-0.415883960823218,-0.188141087999684
"2813","GU-10412","GU-10412","33","10","3","0","0",20,"0",0,"0.636570189033027","0.445524520103696","0.892268597838513","0","0","0.558420817653323","0","3.28377338813986","0.995082844890866","0.29852485346726","0","0","1.99016568978173","0","7","3","Grupo 4",10049414.61,10,4607,14946,14946,2.4187352627464,-1.11354948250664,-0.467654260874465,-0.3836162556577,-0.27604042624408
"2814","GU-10413","GU-10413","2","0","8","0","0",20,"0",0,"0.662266178532522","0","0.883066622348454","0","0","0.893426101228807","0","0.22205038830718","0","0.888201553228721","0","0","2.2205038830718","0","7","3","Grupo 4",9006964.8,9,4608,14947,14949,1.69362144345872,-1.53602397132719,-1.16157201629085,-0.201360364754995,-0.319990095366278
"2815","GU-10415","GU-10415","0","0","36","0","0",45,"0",0,"0","0","0.905981815579567","0","0","0.185837762402242","0","0","0","1.10008637548194","0","0","1.37510796935243","0","6","3","Grupo 3",32724703.36,33,4610,14951,14956,0.915965117533959,-1.00335981479956,-1.42843177318417,0.840681448578835,0.734801963566469
"2816","GU-10418","GU-10418","0","0","4","0","0",4,"0",0,"0","0","-0.774596669241483","0","0","-0.774596669241483","0","0","0","0.929797421163245","0","0","0.929797421163245","0","1","3","Grupo 1",4302012.367,4,4613,14958,14958,-1.26171997314978,0.516955776756858,0.061485520184124,1.20586822449358,-0.539738440977266
"2817","GU-10420","GU-10420","3","0","9","0","0",31,"0",0,"0.872786048177568","0","0.829685502588553","0","0","0.470343112097587","0","0.155949841228766","0","0.467849523686299","0","0","1.61148169269725","0","7","3","Grupo 4",19236955,19,4614,14959,14963,1.620655569541,-1.61065357124486,-0.698473300445648,0.835808223485947,0.1195065958557
"2818","GU-10421","GU-10421","0","0","6","0","0",9,"0",0,"0","0","0.880340843082951","0","0","0.809345613802067","0","0","0","0.764442299822524","0","0","1.14666344973379","0","6","3","Grupo 3",7848859.036,8,4615,14964,14966,0.638210783411451,-0.916570313052808,-1.08977396955376,-0.157664855321248,-0.363939764488475
"2819","GU-10422","GU-10422","31","0","26","0","0",39,"0",0,"0.974106339940372","0","0.732204012147366","0","0","0.364158433148996","0","0.585017720190519","0","0.490660023385596","0","0","0.735990035078395","0","7","3","Grupo 4",52989847.52,53,4616,14967,14979,1.67893747151027,-1.58041522842393,-0.655931096063185,0.88160334699429,1.61379534601042
"2820","GU-10423","GU-10423","10","2","8","0","0",25,"0",0,"0.297675302991938","0.710046946804693","0.776323754260148","0","0","-0.547635259447897","0","0.878205856558666","0.175641171311733","0.702564685246933","0","0","2.19551464139667","0","6","3","Grupo 3",11386851.75,11,4617,14980,14982,2.53052224894773,-1.30492750477993,-0.462860608044193,0.395962849259377,-0.232090757121882
"2821","GU-10424","GU-10424","0","0","16","0","0",12,"0",0,"0","0","0.846273666086681","0","0","0.724568837309472","0","0","0","0.692508157971166","0","0","0.519381118478375","0","6","2","Grupo 3",23104420.5,23,4618,14983,14989,0.543785729044255,-0.872675458843348,-0.994609818363867,-1.27943541322436,0.295305272344491
"2822","GU-10426","GU-10426","4","0","24","0","0",23,"0",0,"0.696310623822791","0","0.864312196560091","0","0","0.682183336104134","0","0.101624594264601","0","0.609747565587608","0","0","0.584341417021458","0","7","3","Grupo 4",39360550.76,39,4619,14990,14998,1.51116203725994,-1.50979685608713,-0.873419663190445,-0.840929206874635,0.998499978299655
"2823","GU-10427","GU-10427","20","1","14","0","0",30,"0",0,"0.358286689216807","0.136930639376292","0.944017767174418","0","0","0.825129827086027","0","0.852330753078695","0.0426165376539347","0.596631527155086","0","0","1.27849612961804","0","6","3","Grupo 3",23465069.19,23,4620,14999,15004,1.44831714185628,-1.24606202873799,-0.895388350506766,0.882262895504634,0.295305272344491
"2824","GU-10429","GU-10429","0","0","12","71","0",11,"0",0,"0","0","0.809969405137312","0.058025885318566","0","0.208899872049703","0","0","0","0.744776223356701","4.40659265486048","0","0.682711538076976","0","6","3","Grupo 3",16112221.87,16,4621,15005,15008,1.19752747653733,0.778367919410628,-1.31672668001437,-0.882000058889389,-0.012342411510893
"2825","GU-10432","GU-10432","14","0","12","0","0",14,"0",0,"0.690041418373908","0","0.933646442828504","0","0","0.348726887601495","0","1.08832399407791","0","0.932849137781068","0","0","1.08832399407791","0","7","3","Grupo 4",12863816.5,13,4622,15009,15010,1.85786441015342,-1.52944947082417,-1.28566791830898,0.70249742269516,-0.144191418877487
"2826","GU-10433","GU-10433","0","0","6","0","0",8,"0",0,"0","0","0.724568837309472","0","0","-0.851080856522237","0","0","0","0.778079131297868","0","0","1.03743884173049","0","6","3","Grupo 3",7711297.895,8,4623,15011,15012,0.457963561964897,-0.781270779274043,-0.979582718746754,-0.342774301767349,-0.363939764488475
"2827","GU-10434","GU-10434","128","70","4","106","0",37,"0",1,"-0.449352426602717","0.298935731065533","0.29012942659283","-0.523649058312866","0","0.611247013192001","0","10.8912429342381","5.95614847966145","0.34035134169494","9.01931055491591","0","3.14824991067819","0","4","3","Grupo 6",11752561.25,12,4624,15013,15014,0.499379264107798,5.76659008723322,-2.26917023975498,1.50578439235687,-0.188141087999684
"2828","GU-10435","GU-10435","212","2","8","0","0",27,"0",0,"0.751577649427357","0.868983608666695","0.51054052637639","0","0","0.721194331548949","0","16.7518967218511","0.158036761526897","0.632147046107589","0","0","2.13349628061311","0","7","3","Grupo 4",12655283.29,13,4625,15015,15017,3.70673604704376,0.012804632474022,-0.842266955498282,0.475894848505656,-0.144191418877487
"2829","GU-10438","GU-10438","3","0","23","0","0",51,"0",0,"0.456435464587638","0","0.655529158313259","0","0","0.678894553322104","0","0.229460647936002","0","1.75919830084268","0","0","3.90083101491203","0","7","3","Grupo 4",13074137.04,13,4626,15018,15021,1.7590865636257,-1.30891097733576,-1.82668747942188,1.53423407673836,-0.144191418877487
"2830","GU-10439","GU-10439","18","0","12","0","0",75,"0",0,"0.798102013933401","0","0.163010205337044","0","0","0.114893632409326","0","0.967457375061563","0","0.644971583374375","0","0","4.03107239608985","0","2","3","Grupo 5",18605470.81,19,4627,15022,15026,0.856700507140855,-0.904608259489132,-0.387638405770062,-0.300595057507356,0.1195065958557
"2831","GU-10441","GU-10441","0","0","18","0","0",80,"0",0,"0","0","0.926934695585028","0","0","0.958485224980411","0","0","0","0.933603770475839","0","0","4.14935009100373","0","6","3","Grupo 3",19280127.8,19,4628,15027,15031,0.819322118162032,-0.990120052683075,-1.28706898007774,0.080097472667694,0.1195065958557
"2832","GU-10443","GU-10443","0","0","6","0","0",35,"0",0,"0","0","0.630341132074124","0","0","0.560898339677089","0","0","0","0.578253422872111","0","0","3.37314496675398","0","6","2","Grupo 3",10376073.61,10,4629,15032,15034,0.196158036121804,-0.659696052140193,-0.715548465299527,-0.162881349523862,-0.27604042624408
"2833","GU-10444","GU-10444","4","0","7","0","0",5,"0",0,"0.655882352941176","0","0.757711244141585","0","0","-0.444734147034452","0","0.277849559246654","0","0.486236728681644","0","0","0.347311949058317","0","7","3","Grupo 4",14396279.83,14,4630,15035,15037,1.23810237527901,-1.3368435254439,-0.684604651299738,-0.637653784205516,-0.100241749755289
"2834","GU-10448","GU-10448","0","0","4","75","0",35,"0",0,"0","0","0.493829164658431","0.058025885318566","0","-0.304282796662372","0","0","0","0.902981066046268","16.9308949883675","0","7.90108432790484","0","1","2","Grupo 1",4429771.653,4,4631,15038,15038,2.46053963074919,5.70233340716116,-2.31482196619102,-0.785955531276149,-0.539738440977266
"2835","GU-10450","GU-10450","0","0","14","0","0",30,"0",0,"0","0","0.463332374625047","0","0","0.738093942158342","0","0","0","0.789908322653284","0","0","1.69266069139989","0","6","3","Grupo 3",17723576.06,18,4633,15040,15042,0.147575034680681,-0.552259435370516,-0.784314331005562,0.687966123223305,0.075556926733502
"2836","GU-10452","GU-10452","59","10","20","0","0",40,"0",0,"0.419573195839137","0.389289598824034","0.938126048512344","0","0","0.334136713844717","0","1.10408966804581","0.187133842041662","0.374267684083325","0","0","0.748535368166649","0","6","3","Grupo 3",53437688.77,53,4634,15043,15055,1.95214805872205,-1.32114928656451,-0.509435527335722,0.259338144499522,1.61379534601042
"2837","GU-10454","GU-10454","12","0","4","0","0",45,"0",0,"-0.170333612806861","0","-0.426401432711221","0","0","-0.550754104488629","0","1.14438980123013","0","0.381463267076711","0","0","4.291461754613","0","1","3","Grupo 1",10485937.45,10,4636,15056,15058,-1.44507623236404,0.584872376412298,0.232763513129933,1.93921991189321,-0.27604042624408
"2838","GU-10455","GU-10455","12","6","23","0","0",23,"0",0,"0.77151674981046","-0.247435829652697","0.875106831085192","0","0","0.42645682031069","0","0.601179417829074","0.300589708914537","1.15226055083906","0","0","1.15226055083906","0","7","3","Grupo 4",19960763.04,20,4637,15059,15063,1.51749599444156,-1.46393210645574,-1.59762730774093,-0.506706726551056,0.163456264977898
"2839","GU-10456","GU-10456","6","0","16","0","0",7,"0",0,"0.465215315055244","0","0.676056924563077","0","0","0.349602949390051","0","0.211003992476525","0","0.562677313270732","0","0","0.246171324555945","0","7","3","Grupo 4",28435480.99,28,4638,15064,15069,0.917659489101419,-1.10859723032838,-0.706173110912637,-1.06043538451195,0.51505361795548
"2840","GU-10457","GU-10457","119","15","9","7","0",35,"0",0,"0.39951919768388","0.297993437511783","0.214208556003334","0.174077655955698","0","-0.131967930410816","0","4.26923451005437","0.538138803788366","0.32288328227302","0.251131441767904","0","1.25565720883952","0","1","3","Grupo 1",27873849.39,28,4639,15070,15076,1.3251151469691,-0.176866897210424,0.109676883295725,1.28301817345034,0.51505361795548
"2841","GU-10458","GU-10458","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5367741.24,5,4640,15077,15077,-0.998304566085254,0.008753785052004,0.331221403774298,-1.22815215123026,-0.495788771855069
"2842","GU-10459","GU-10459","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",12416833.49,12,4641,15078,15079,-0.998304566085254,0.008753785052004,0.331221403774298,-0.850941985845566,-0.188141087999684
"2843","GU-10460","GU-10460","0","0","4","0","0",15,"0",0,"0","0","0.955486815133862","0","0","0.200417536988923","0","0","0","0.544387743214321","0","0","2.0414540370537","0","6","2","Grupo 3",7347704.036,7,4642,15080,15082,0.568425547912396,-0.941077828650524,-0.940428999444598,-0.132017453511556,-0.407889433610673
